"Date de déclaration","0-9 ans","10-19 ans","20-29 ans","30-39 ans","40-49 ans","50-59 ans","60-69 ans","70-79 ans","80-89 ans","90 ans et plus","Annotations 1"
"2020-02-24 00:00:00",0,0,0,0,0,0,0,0,0,0
"2020-02-25 00:00:00",0,0,0,0,1,0,0,0,0,0
"2020-02-26 00:00:00",0,0,0,0,0,0,0,0,0,0
"2020-02-27 00:00:00",0,0,0,0,0,0,0,0,0,0
"2020-02-28 00:00:00",0,0,0,0,0,0,1,0,0,0
"2020-02-29 00:00:00",0,0,0,0,0,0,0,0,0,0
"2020-03-01 00:00:00",1,0,0,0,1,0,0,0,0,0
"2020-03-02 00:00:00",0,0,0,0,0,2,0,0,1,0
"2020-03-03 00:00:00",0,0,0,0,1,0,0,1,0,0
"2020-03-04 00:00:00",0,0,0,0,0,0,1,1,0,0
"2020-03-05 00:00:00",0,0,0,0,0,1,0,0,0,0
"2020-03-06 00:00:00",0,0,0,0,0,0,2,0,0,0
"2020-03-07 00:00:00",0,0,0,0,0,0,0,0,0,0
"2020-03-08 00:00:00",0,0,0,0,0,0,0,1,0,0
"2020-03-09 00:00:00",0,0,0,1,1,0,0,0,0,0
"2020-03-10 00:00:00",0,0,0,0,0,2,0,0,0,0
"2020-03-11 00:00:00",0,1,2,0,3,4,0,0,0,0
"2020-03-12 00:00:00",0,0,1,2,0,2,2,0,0,0
"2020-03-13 00:00:00",1,1,0,1,1,0,0,0,0,0
"2020-03-14 00:00:00",2,1,1,4,4,4,2,1,0,0
"2020-03-15 00:00:00",0,0,5,1,3,2,0,1,1,0
"2020-03-16 00:00:00",0,0,1,3,1,6,3,0,3,0
"2020-03-17 00:00:00",4,4,5,4,9,8,5,3,2,0
"2020-03-18 00:00:00",3,3,4,4,9,6,5,6,3,0
"2020-03-19 00:00:00",3,1,6,8,14,14,15,11,4,0
"2020-03-20 00:00:00",6,12,8,15,24,31,20,8,1,1
"2020-03-21 00:00:00",2,5,19,26,34,51,34,10,4,0
"2020-03-22 00:00:00",5,11,22,34,44,44,42,25,12,0
"2020-03-23 00:00:00",18,17,50,57,68,49,50,27,7,1
"2020-03-24 00:00:00",7,13,40,37,43,43,48,23,10,4
"2020-03-25 00:00:00",8,18,54,56,44,80,49,35,19,4
"2020-03-26 00:00:00",8,21,52,58,62,60,48,31,16,9
"2020-03-27 00:00:00",9,12,86,75,85,73,54,28,19,10
"2020-03-28 00:00:00",10,14,72,77,75,64,48,30,18,10
"2020-03-29 00:00:00",6,24,88,84,104,104,77,41,25,16
"2020-03-30 00:00:00",18,37,100,101,96,87,66,36,21,17
"2020-03-31 00:00:00",13,36,118,105,135,119,59,53,61,31
"2020-04-01 00:00:00",13,31,113,87,129,104,88,51,54,32
"2020-04-02 00:00:00",24,45,132,129,127,142,90,79,74,36
"2020-04-03 00:00:00",28,41,88,125,156,129,79,42,50,36
